ticket_id,created_at,channel,customer_id,msisdn_masked,county,area,customer_segment,plan_type,product,issue_category,issue_subcategory,intent,language,raw_message,sentiment_label,sentiment_score,priority,resolution_status,first_response_time_min,resolution_time_hours,assigned_team,agent_id,action_taken,csat_1to5,nps_-100to100,churn_risk
KECS-20240429-08929,2024-04-29 09:52:59,WhatsApp,CUST-1600819,2547819****17,Nakuru,Molo,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,EN,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions.",Neutral,-0.123,Low,Resolved,8,6.35,Billing,AG-87943,Stopped subscription; refunded charges,3,21,Low
KECS-20251012-08930,2025-10-12 00:30:50,Mobile App Chat,CUST-5155452,2547648****98,Wajir,Stage,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Complaint,EN,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Stage, Wajir. ??",Neutral,-0.124,Medium,Escalated,17,29.56,Tech-Fiber,AG-80248,Remote line test; reset ONT/router,,,Low
KECS-20251030-08931,2025-10-30 14:52:43,SMS/USSD,CUST-5775856,2547231****09,Bungoma,Town,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,SHENG,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M158128. hii vitu",Negative,-0.864,Medium,Pending,51,54.48,MobileMoney,AG-06024,Escalated to payments team,,,Medium
KECS-20240912-08932,2024-09-12 18:41:32,SMS/USSD,CUST-8926539,2547750****07,Nyeri,Stage,Consumer,Postpaid,Mobile Money,Mobile Money,Transaction failed / delayed,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: Transaction failed / delayed. Amount KES 20. Transaction ref: M522262. ??,Negative,-0.586,Medium,Resolved,19,6.43,MobileMoney,AG-40377,Raised reversal ticket,3,-10,Medium
KECS-20250321-08933,2025-03-21 03:17:29,WhatsApp,CUST-2615484,2547602****54,Kisumu,Kisumu CBD,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,EN,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 4629** (masked).",Negative,-0.829,Low,Resolved,8,10.17,Tech-Network,AG-45026,Explained charges and plan details,1,,Low
KECS-20250714-08934,2025-07-14 13:12:21,Twitter/X,CUST-1966764,2547101****93,Kajiado,Ngong,Consumer,Postpaid,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Complaint,EN,"Hi KifaruTel, SMS delayed / not delivered on my Voice & SMS. My number: 8513** (masked).",Neutral,-0.106,Medium,Pending,11,9.97,Tech-Network,AG-74070,Reset account credentials,,,Low
KECS-20240409-08935,2024-04-09 13:30:29,Call Center,CUST-1290108,2547330****84,Uasin Gishu,Turbo,SME,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Inquiry,SW,Kindly advise about Mobile Money: Wrong recipient / reversal request. Transaction ref: M301884. tafadhali,Neutral,-0.130,High,Resolved,20,7.18,MobileMoney,AG-66076,Escalated to payments team,4,14,Low
KECS-20240603-08936,2024-06-03 18:25:05,Email,CUST-0741000,2547386****88,Uasin Gishu,Eldoret,SME,Home Fiber,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,EN,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Night 2GB (KES 100). ????",Negative,-0.437,Medium,Resolved,25,10.33,Tech-Network,AG-23969,Logged coverage complaint for optimization,1,-5,Medium
KECS-20240803-08937,2024-08-03 04:28:08,Call Center,CUST-0780188,2547029****12,Homa Bay,Home,SME,Postpaid,Voice & SMS,Voice & SMS,Unwanted promo SMS,Complaint,SW,"Hi KifaruTel, Unwanted promo SMS on my Voice & SMS. My number: 9666** (masked). nisaidie",Negative,-0.541,Low,Resolved,9,13.96,Tech-Network,AG-60342,Provided troubleshooting steps,2,,Low
KECS-20240305-08938,2024-03-05 01:30:46,Twitter/X,CUST-7794467,2547475****11,Kakamega,Mumias,Consumer,Prepaid,Home Internet,Home Internet,Slow speeds,Complaint,SW,"Hi KifaruTel, Slow speeds on my Home Internet. Location: Mumias, Kakamega. nisaidie",Negative,-0.650,Low,Resolved,15,10.74,Tech-Fiber,AG-48968,Remote line test; reset ONT/router,1,-44,Medium
KECS-20241117-08939,2024-11-17 23:33:50,WhatsApp,CUST-5624364,2547993****85,Migori,Stage,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,EN,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 2842** (masked).",Negative,-0.794,Low,Resolved,14,9.70,Tech-Network,AG-97130,Reset account credentials,1,,Medium
KECS-20241126-08940,2024-11-26 17:27:16,Web Portal,CUST-2071237,2547078****24,Nairobi,Westlands,Consumer,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Complaint,EN,"Hi KifaruTel, Line blocked / SIM not working on my SIM & Registration. My number: 3440** (masked).",Negative,-0.561,High,Resolved,9,113.79,Care-General,AG-07000,Performed line refresh,2,-4,Medium
KECS-20241019-08941,2024-10-19 06:30:06,Call Center,CUST-3475501,2547367****21,Nairobi,Roysambu,Enterprise,Prepaid,SIM & Registration,SIM & Registration,Line blocked / SIM not working,Complaint,SW,"Hi KifaruTel, Line blocked / SIM not working on my SIM & Registration. My number: 0137** (masked). imepotea",Negative,-0.606,Medium,Resolved,14,5.95,Care-General,AG-24789,Verified KYC documents; updated profile,3,-34,Low
KECS-20240211-08942,2024-02-11 08:22:38,Email,CUST-4339827,2547905****87,Nairobi,Embakasi,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SHENG,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. msee",Negative,-0.547,High,Pending,21,40.31,Billing,AG-92146,Stopped subscription; educated on opt-in,,,Low
KECS-20251110-08943,2025-11-10 19:25:01,Twitter/X,CUST-5835127,2547542****54,Mombasa,Likoni,Consumer,Home Fiber,Data Bundles,Data Bundles,Hotspot/tethering issue,Complaint,SW,"Hi KifaruTel, Hotspot/tethering issue on my Data Bundles. Bundle: YouTube Pack (KES 50). kwani mbona",Negative,-0.845,Medium,Escalated,20,22.08,Tech-Network,AG-78638,Ran network diagnostics; suggested 4G/5G settings,,,Medium
KECS-20240524-08944,2024-05-24 09:09:37,WhatsApp,CUST-0299784,2547873****06,Nandi,Market,Consumer,Postpaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,SW,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M786911. nisaidie",Negative,-0.805,High,Resolved,13,31.64,MobileMoney,AG-75914,Blocked suspicious account and guided reporting,2,-38,Medium
KECS-20240718-08945,2024-07-18 09:46:57,Call Center,CUST-6846529,2547742****87,Bungoma,Stage,Consumer,Prepaid,Home Internet,Home Internet,Slow speeds,Complaint,SW,"Hi KifaruTel, Slow speeds on my Home Internet. Location: Stage, Bungoma. hii ni noma",Negative,-0.560,Medium,Resolved,14,14.41,Tech-Fiber,AG-74688,Remote line test; reset ONT/router,2,,Low
KECS-20250703-08946,2025-07-03 07:01:38,Facebook,CUST-1537178,2547602****73,Mombasa,Changamwe,Consumer,Prepaid,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Request Refund/Reversal,SHENG,Naomba reversal/refund. Voice & SMS: SMS delayed / not delivered. Amount KES 2000. My number: 9074** (masked). kuja bana,Negative,-0.390,Low,Pending,10,8.87,Tech-Network,AG-96406,Reset account credentials,,,Medium
KECS-20250324-08947,2025-03-24 04:57:09,WhatsApp,CUST-1373050,2547634****34,Mombasa,Kisauni,SME,Home Fiber,Voice & SMS,Voice & SMS,Call drops / poor quality,Inquiry,EN,Nahitaji kujua about Voice & SMS: Call drops / poor quality. My number: 0436** (masked).,Negative,-0.576,Low,Resolved,4,19.45,Tech-Network,AG-21080,Reset account credentials,2,,Medium
KECS-20250402-08948,2025-04-02 02:30:10,SMS/USSD,CUST-9846576,2547232****56,Kisumu,Ahero,SME,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Report Fraud,EN,Please help! Fraud/scam on my line. Data Bundles: Data depleted too fast. Amount KES 100. Bundle: Social Bundle (KES 100).,Negative,-0.439,Medium,Escalated,43,39.53,Tech-Network,AG-54527,Advised app update and cache clear,,,Medium
KECS-20250404-08949,2025-04-04 12:26:21,Call Center,CUST-5675882,2547807****48,Nakuru,Gilgil,Consumer,Pocket WiFi,Data Bundles,Data Bundles,Data depleted too fast,Complaint,SW,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Monthly 10GB (KES 1000). kwani mbona",Negative,-1.000,High,Resolved,13,28.45,Tech-Network,AG-17317,Credited bundle; explained validity,1,-89,Low
KECS-20250403-08950,2025-04-03 18:29:53,Facebook,CUST-5376702,2547202****96,Nakuru,Molo,Consumer,Prepaid,Voice & SMS,Voice & SMS,Unwanted promo SMS,Complaint,SW,"Hi KifaruTel, Unwanted promo SMS on my Voice & SMS. My number: 5516** (masked). imekataa",Negative,-0.548,Medium,Pending,10,85.49,Tech-Network,AG-21159,Escalated to technical team,,,Medium
KECS-20250310-08951,2025-03-10 07:00:54,WhatsApp,CUST-8684105,2547086****41,Tharaka-Nithi,Town,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,EN,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M200761. ????",Neutral,0.116,Medium,Resolved,27,13.76,MobileMoney,AG-62460,Advised PIN reset,4,,Low
KECS-20251127-08952,2025-11-27 14:43:50,Web Portal,CUST-1542983,2547756****78,Nyeri,Home,SME,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Complaint,EN,"Hi KifaruTel, Coverage/4G/5G unavailable on my Data Bundles. Bundle: Daily 200MB (KES 20).",Negative,-0.638,High,Resolved,40,5.89,Tech-Network,AG-48866,Credited bundle; explained validity,3,-15,Medium
KECS-20240219-08953,2024-02-19 05:59:24,Call Center,CUST-6847895,2547158****59,Machakos,Athi River,Consumer,Home 4G Router,Home Internet,Home Internet,Relocation request,Complaint,SW,"Hi KifaruTel, Relocation request on my Home Internet. Location: Athi River, Machakos. imekwama",Neutral,0.011,Low,Escalated,9,13.19,Tech-Fiber,AG-85965,Scheduled technician visit,,,Low
KECS-20250301-08954,2025-03-01 18:45:43,Twitter/X,CUST-5711197,2547718****88,Nairobi,Kasarani,Consumer,Home Fiber,Device Financing,Device Financing,Upgrade eligibility,Complaint,EN,"Hi KifaruTel, Upgrade eligibility on my Device Financing. !!!",Negative,-0.588,Medium,Resolved,45,9.26,Billing,AG-00017,Logged complaint for follow-up,1,,Medium
KECS-20240824-08955,2024-08-24 07:37:19,Twitter/X,CUST-1444760,2547655****39,Nairobi,Roysambu,Consumer,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Complaint,EN,"Hi KifaruTel, Coverage/4G/5G unavailable on my Data Bundles. Bundle: Daily 200MB (KES 20).",Negative,-0.103,Low,Pending,33,8.43,Tech-Network,AG-95145,Ran network diagnostics; suggested 4G/5G settings,,,Medium
KECS-20240103-08956,2024-01-03 21:27:11,Call Center,CUST-2766446,2547482****35,Nairobi,Westlands,Consumer,Postpaid,Mobile Money,Mobile Money,Till/PayBill not reflecting,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: Till/PayBill not reflecting. Amount KES 5000. Transaction ref: M580569. ??,Negative,-0.388,Medium,Resolved,21,19.00,MobileMoney,AG-12286,Advised PIN reset,2,-15,Medium
KECS-20240916-08957,2024-09-16 12:34:48,Email,CUST-7647287,2547692****58,Bungoma,Stage,SME,Postpaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Complaint,SHENG,"Hi KifaruTel, Can't make/receive calls on my Voice & SMS. My number: 1643** (masked). nimechoka",Neutral,0.322,Low,Resolved,7,8.65,Tech-Network,AG-34830,Reset account credentials,4,,Low
KECS-20250327-08958,2025-03-27 08:56:01,WhatsApp,CUST-1588619,2547410****70,Nairobi,Kilimani,SME,Pocket WiFi,Data Bundles,Data Bundles,Bundle not activated,Complaint,EN,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Social Bundle (KES 100). ??",Negative,-0.591,Medium,Resolved,12,30.88,Tech-Network,AG-82182,Credited bundle; explained validity,2,,Medium
KECS-20241112-08959,2024-11-12 14:28:57,WhatsApp,CUST-9609048,2547155****40,Nairobi,Karen,Consumer,Postpaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: Wrong recipient / reversal request. Amount KES 10. Transaction ref: M545485.,Negative,-0.651,Low,Resolved,14,6.52,MobileMoney,AG-16096,Checked transaction status; advised retry,1,-29,Medium
KECS-20250419-08960,2025-04-19 00:38:59,Retail Shop,CUST-3012644,2547270****87,Nyeri,Home,Consumer,Prepaid,SIM & Registration,SIM & Registration,Lost SIM replacement,Inquiry,EN,Kindly advise about SIM & Registration: Lost SIM replacement. My number: 5104** (masked).,Negative,-0.600,Medium,Resolved,17,12.27,Care-General,AG-10355,Verified KYC documents; updated profile,1,,Medium
KECS-20240712-08961,2024-07-12 11:55:43,Twitter/X,CUST-2505660,2547218****86,Kisumu,Kondele,SME,Pocket WiFi,Account/App,Account/App,App login/OTP issue,Report Fraud,SW,Please help! Fraud/scam on my line. Account/App: App login/OTP issue. Amount KES 5000. My number: 3658** (masked). hii ni noma,Negative,-0.384,Medium,Resolved,38,5.28,Care-General,AG-38186,Provided troubleshooting steps,2,8,Low
KECS-20240813-08962,2024-08-13 14:47:41,Call Center,CUST-1722308,2547276****97,Bomet,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Inquiry,EN,Need clarification about Mobile Money: Transaction failed / delayed. Transaction ref: M942860.,Neutral,-0.239,Medium,Resolved,16,9.54,MobileMoney,AG-60474,Escalated to payments team,4,,Low
KECS-20240813-08963,2024-08-13 05:50:46,Facebook,CUST-4126467,2547218****66,Nandi,Stage,Consumer,Prepaid,Roaming & International,Roaming & International,OTP not received abroad,Inquiry,EN,How do I about Roaming & International: OTP not received abroad. My number: 1254** (masked).,Negative,-0.639,Medium,Resolved,18,17.67,Care-General,AG-88814,Escalated to technical team,2,-89,Low
KECS-20251231-08964,2025-12-31 21:40:06,SMS/USSD,CUST-1692625,2547107****97,Kisumu,Kisumu CBD,Consumer,Home 4G Router,Home Internet,Home Internet,Fiber down / no internet,Complaint,SHENG,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Kisumu CBD, Kisumu. msee",Negative,-0.854,Medium,Resolved,11,4.38,Tech-Fiber,AG-55743,Remote line test; reset ONT/router,3,-40,Medium
KECS-20240704-08965,2024-07-04 15:29:33,Web Portal,CUST-0561040,2547416****08,Kisii,Stage,Consumer,Pocket WiFi,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M152349.",Negative,-0.572,Low,Resolved,30,12.55,MobileMoney,AG-60309,Blocked suspicious account and guided reporting,3,-64,Medium
KECS-20250122-08966,2025-01-22 10:59:50,Call Center,CUST-3177195,2547613****12,Makueni,Town,SME,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Request Refund/Reversal,SW,Naomba reversal/refund. Mobile Money: Transaction failed / delayed. Amount KES 5000. Transaction ref: M624456. tafadhali,Negative,-0.523,Medium,Pending,13,93.55,MobileMoney,AG-57553,Checked transaction status; advised retry,,,Medium
KECS-20250830-08967,2025-08-30 09:00:50,Retail Shop,CUST-0256841,2547644****57,Kiambu,Githurai,Consumer,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,SHENG,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Night 2GB (KES 100). kuja bana",Negative,-0.648,Low,Resolved,27,6.91,Tech-Network,AG-86140,Refreshed data balance; advised restart phone,2,-36,Medium
KECS-20240322-08968,2024-03-22 21:51:35,WhatsApp,CUST-6759108,2547999****20,West Pokot,Stage,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Inquiry,EN,Need clarification about Data Bundles: Slow internet / buffering. Bundle: Monthly 10GB (KES 1000).,Negative,-0.746,Medium,Resolved,13,20.81,Tech-Network,AG-66428,Ran network diagnostics; suggested 4G/5G settings,2,-10,Low
KECS-20241225-08969,2024-12-25 23:42:41,SMS/USSD,CUST-1491136,2547522****71,Murang'a,Home,Consumer,Prepaid,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M858139. ??",Negative,-0.493,Low,Resolved,13,3.76,MobileMoney,AG-33506,Raised reversal ticket,3,,Medium
KECS-20240822-08970,2024-08-22 03:06:53,Mobile App Chat,CUST-3723622,2547419****84,Kisumu,Kisumu CBD,Consumer,Prepaid,Home Internet,Home Internet,Relocation request,Complaint,SHENG,"Hi KifaruTel, Relocation request on my Home Internet. Location: Kisumu CBD, Kisumu. saa hii !!!",Neutral,-0.097,Medium,Resolved,6,44.78,Tech-Fiber,AG-23346,Advised plan upgrade/relocation process,3,-48,Low
KECS-20240813-08971,2024-08-13 13:42:05,WhatsApp,CUST-9547466,2547266****31,Kakamega,Kakamega Town,Consumer,Home 4G Router,Mobile Money,Mobile Money,Fraud / scam report,Complaint,SHENG,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M238198. hii vitu !!!",Negative,-0.822,High,Pending,13,38.74,MobileMoney,AG-18661,Checked transaction status; advised retry,,,Low
KECS-20250404-08972,2025-04-04 15:04:26,Email,CUST-3069349,2547145****94,Murang'a,Town,Consumer,Prepaid,Home Internet,Home Internet,Billing / plan upgrade,Complaint,EN,"Hi KifaruTel, Billing / plan upgrade on my Home Internet. Location: Town, Murang'a.",Negative,-0.235,Low,Resolved,13,8.72,Tech-Fiber,AG-06112,Advised plan upgrade/relocation process,3,-55,Medium
KECS-20251112-08973,2025-11-12 11:45:42,Call Center,CUST-8464140,2547607****55,Busia,Town,Consumer,Home Fiber,Roaming & International,Roaming & International,Roaming not working,Praise,EN,Service iko sawa KifaruTel customer care. Roaming & International issue ilirekebishwa. My number: 0026** (masked). ??,Positive,0.777,Low,Pending,4,37.96,Care-General,AG-79756,Escalated to technical team,,,Low
KECS-20240910-08974,2024-09-10 14:23:21,Call Center,CUST-2369370,2547770****72,Kisumu,Kondele,Consumer,Postpaid,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Report Fraud,SW,Please help! Fraud/scam on my line. Voice & SMS: SMS delayed / not delivered. Amount KES 50. My number: 8012** (masked). nisaidie,Negative,-0.431,Low,Escalated,8,29.06,Tech-Network,AG-85507,Provided troubleshooting steps,,,Medium
KECS-20240211-08975,2024-02-11 05:32:39,Twitter/X,CUST-1277029,2547255****21,Lamu,Stage,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,EN,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 6579** (masked).",Neutral,0.378,Low,Resolved,10,4.86,Tech-Network,AG-10311,Logged complaint for follow-up,5,,Low
KECS-20250930-08976,2025-09-30 00:59:01,Twitter/X,CUST-4574444,2547175****65,Kisii,Market,Consumer,Pocket WiFi,Data Bundles,Data Bundles,Data depleted too fast,Request Refund/Reversal,EN,Naomba reversal/refund. Data Bundles: Data depleted too fast. Amount KES 200. Bundle: Weekly 5GB (KES 200).,Negative,-0.635,Low,Resolved,28,7.76,Tech-Network,AG-02162,Ran network diagnostics; suggested 4G/5G settings,3,-20,Low
KECS-20240122-08977,2024-01-22 00:11:10,Call Center,CUST-0962725,2547622****92,Kakamega,Kakamega Town,Consumer,Home Fiber,Home Internet,Home Internet,Fiber down / no internet,Inquiry,EN,"Nauliza tu about Home Internet: Fiber down / no internet. Location: Kakamega Town, Kakamega.",Negative,-0.627,High,Pending,3,57.60,Tech-Fiber,AG-52137,Remote line test; reset ONT/router,,,High
KECS-20251221-08978,2025-12-21 09:29:36,Call Center,CUST-4347304,2547829****45,Kilifi,Home,Consumer,Home Fiber,Data Bundles,Data Bundles,Billing for data,Complaint,EN,"Hi KifaruTel, Billing for data on my Data Bundles. Bundle: TikTok Pack (KES 50).",Neutral,0.232,Low,Pending,5,4.88,Tech-Network,AG-36958,Credited bundle; explained validity,,,Low
KECS-20240604-08979,2024-06-04 12:53:51,Call Center,CUST-9963397,2547720****77,Embu,Home,Consumer,Prepaid,Device Financing,Device Financing,Installment payment issue,Inquiry,SW,Nauliza tu about Device Financing: Installment payment issue. imekwama,Negative,-0.536,Low,Pending,13,2.78,Billing,AG-91077,Escalated to technical team,,,Low
KECS-20250519-08980,2025-05-19 19:47:55,Call Center,CUST-8899594,2547471****03,Machakos,Mlolongo,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Inquiry,SHENG,Nauliza tu about Mobile Money: Transaction failed / delayed. Transaction ref: M692141. saa hii,Negative,-0.831,Medium,Resolved,14,21.62,MobileMoney,AG-84566,Checked transaction status; advised retry,2,-39,Low
KECS-20251103-08981,2025-11-03 00:51:51,Twitter/X,CUST-7123645,2547665****60,Nandi,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,EN,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M955906.",Negative,-0.843,Medium,Resolved,49,15.21,MobileMoney,AG-03390,Checked transaction status; advised retry,2,-70,Medium
KECS-20250531-08982,2025-05-31 00:00:53,SMS/USSD,CUST-9338127,2547317****22,Uasin Gishu,Turbo,Consumer,Home Fiber,Mobile Money,Mobile Money,Charges dispute,Praise,SW,Mlinisaidia haraka KifaruTel customer care. Mobile Money issue ilirekebishwa. Transaction ref: M918718. imekataa ????,Positive,0.422,Medium,Escalated,65,26.23,MobileMoney,AG-49127,Escalated to payments team,,,Low
KECS-20240524-08983,2024-05-24 17:27:27,Call Center,CUST-5655870,2547273****69,Migori,Stage,Consumer,Home Fiber,Data Bundles,Data Bundles,Data depleted too fast,Inquiry,EN,Nauliza tu about Data Bundles: Data depleted too fast. Bundle: TikTok Pack (KES 50).,Negative,-0.738,High,Pending,10,23.67,Tech-Network,AG-54110,Refreshed data balance; advised restart phone,,,High
KECS-20251023-08984,2025-10-23 05:33:27,Twitter/X,CUST-2539364,2547687****50,Kakamega,Mumias,Consumer,Postpaid,Mobile Money,Mobile Money,Transaction failed / delayed,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: Transaction failed / delayed. Amount KES 50. Transaction ref: M727829.,Neutral,0.023,Low,Resolved,22,7.47,MobileMoney,AG-72012,Raised reversal ticket,2,,Low
KECS-20250225-08985,2025-02-25 13:42:07,Email,CUST-5262824,2547904****74,Garissa,Market,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,EN,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Weekly 5GB (KES 200). ??",Neutral,0.273,Medium,Resolved,15,8.49,Tech-Network,AG-04963,Logged coverage complaint for optimization,3,-32,Low
KECS-20240521-08986,2024-05-21 08:00:30,Retail Shop,CUST-9957818,2547662****56,Machakos,Athi River,Consumer,Postpaid,Home Internet,Home Internet,Slow speeds,Complaint,EN,"Hi KifaruTel, Slow speeds on my Home Internet. Location: Athi River, Machakos.",Negative,-0.591,Low,Resolved,37,4.45,Tech-Fiber,AG-36901,Remote line test; reset ONT/router,1,,Medium
KECS-20251206-08987,2025-12-06 20:20:14,Web Portal,CUST-0322412,2547157****44,Kwale,Town,Consumer,Prepaid,Roaming & International,Roaming & International,OTP not received abroad,Complaint,SHENG,"Hi KifaruTel, OTP not received abroad on my Roaming & International. My number: 7843** (masked). maze ??",Negative,-0.876,Medium,Resolved,16,5.69,Care-General,AG-34961,Explained charges and plan details,2,-52,Low
KECS-20250815-08988,2025-08-15 17:24:44,Facebook,CUST-0684848,2547843****07,Nairobi,Kasarani,Consumer,Home 4G Router,SIM & Registration,SIM & Registration,KYC/ID verification issue,Inquiry,SW,How do I about SIM & Registration: KYC/ID verification issue. My number: 9971** (masked). imekwama,Negative,-0.653,Low,Resolved,9,11.09,Care-General,AG-17876,Verified KYC documents; updated profile,4,8,Low
KECS-20250612-08989,2025-06-12 17:03:36,Retail Shop,CUST-3172968,2547638****12,Kilifi,Home,Consumer,Prepaid,SIM & Registration,SIM & Registration,Lost SIM replacement,Complaint,SHENG,"Hi KifaruTel, Lost SIM replacement on my SIM & Registration. My number: 8903** (masked). si fair",Neutral,-0.096,High,Pending,33,54.09,Care-General,AG-44415,Guided SIM replacement process,,,Low
KECS-20240906-08990,2024-09-06 06:26:50,WhatsApp,CUST-2426792,2547200****93,Kilifi,Stage,Consumer,eSIM,Mobile Money,Mobile Money,PIN reset / locked account,Praise,EN,Thanks team KifaruTel customer care. Mobile Money issue ilirekebishwa. Transaction ref: M191175.,Positive,0.642,Low,Resolved,13,11.92,MobileMoney,AG-46840,Checked transaction status; advised retry,5,,Low
KECS-20240903-08991,2024-09-03 04:30:50,Call Center,CUST-4573343,2547061****94,Kitui,Stage,SME,Pocket WiFi,Roaming & International,Roaming & International,Data roaming settings,Request Refund/Reversal,EN,Naomba reversal/refund. Roaming & International: Data roaming settings. Amount KES 100. My number: 9810** (masked).,Neutral,-0.153,Low,Resolved,19,23.72,Care-General,AG-51474,Provided troubleshooting steps,4,59,Low
KECS-20240414-08992,2024-04-14 16:26:34,Twitter/X,CUST-2329035,2547902****94,Busia,Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,SMS delayed / not delivered,Complaint,EN,"Hi KifaruTel, SMS delayed / not delivered on my Voice & SMS. My number: 1278** (masked). ??",Neutral,-0.596,High,Pending,31,44.28,Tech-Network,AG-37310,Explained charges and plan details,,,Low
KECS-20250805-08993,2025-08-05 15:07:27,Call Center,CUST-7689136,2547255****87,Nakuru,Naivasha,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Stop SMS/USSD subscription,Complaint,EN,"Hi KifaruTel, Stop SMS/USSD subscription on my VAS/Subscriptions.",Negative,-0.424,High,Resolved,6,17.21,Billing,AG-19754,Escalated to content partner,3,-67,Medium
KECS-20240816-08994,2024-08-16 10:13:13,Mobile App Chat,CUST-3515425,2547245****23,Homa Bay,Market,Enterprise,Postpaid,Roaming & International,Roaming & International,Unexpected roaming charges,Complaint,EN,"Hi KifaruTel, Unexpected roaming charges on my Roaming & International. My number: 8336** (masked).",Negative,-0.597,Medium,Resolved,12,11.74,Care-General,AG-89856,Logged complaint for follow-up,3,-68,Medium
KECS-20250128-08995,2025-01-28 13:59:34,WhatsApp,CUST-0879419,2547730****65,Nairobi,Westlands,Consumer,Prepaid,Voice & SMS,Voice & SMS,Can't make/receive calls,Report Fraud,SW,Please help! Fraud/scam on my line. Voice & SMS: Can't make/receive calls. Amount KES 10. My number: 1008** (masked). hii ni noma ??,Negative,-0.822,Medium,Pending,11,8.71,Tech-Network,AG-78723,Logged complaint for follow-up,,,Medium
KECS-20250704-08996,2025-07-04 07:58:45,Call Center,CUST-8424701,2547494****08,Mombasa,Nyali,Consumer,Home 4G Router,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Praise,SW,Thanks team KifaruTel customer care. VAS/Subscriptions issue ilirekebishwa. tafadhali ??,Positive,0.872,Low,Resolved,7,12.81,Billing,AG-72341,Blocked premium SMS on line,4,,Low
